Path,target,target_numerique,prediction
Images/PBC_dataset_normal_DIB\eosinophil/EO_625560.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/PMY_898032.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_567875.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_325455.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_887664.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_918500.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_414115.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_221607.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_478329.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_209227.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_664643.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\erythroblast/ERB_199408.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_628110.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_374718.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_836315.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_860657.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_941605.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_356393.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/PMY_298992.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_559369.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_471296.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_618678.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_97872.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_662988.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_475878.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/PMY_794253.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_847362.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_620218.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_163823.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_190749.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_386612.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\lymphocyte/LY_689894.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_650007.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_810174.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_905261.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_658224.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_762120.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_180745.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_330411.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_31787.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_288126.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_786317.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/BNE_823583.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_439757.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_972971.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_517315.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_861380.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_12484.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_329880.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_619509.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_359520.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_114080.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_616716.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_318604.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_940150.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_447668.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_180631.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_321489.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_411321.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_859700.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_680211.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_419196.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_519041.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_827021.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\basophil/BA_223010.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_836615.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_699269.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_150977.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_779788.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\basophil/BA_897131.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_190775.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_685315.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_409407.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_133297.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_17648.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/PMY_396632.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MY_826696.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/PMY_753076.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_185985.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_5911.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_29609.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_448410.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_903821.jpg,NEUTROPHIL,1,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_600393.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\monocyte/MO_467052.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_706870.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\ig/PMY_798208.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_378737.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_115599.jpg,ERB,0,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_786400.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_208978.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_386197.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_298829.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_745328.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_152708.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_73774.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/NEUTROPHIL_620442.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_689697.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/MY_317113.jpg,IG,3,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_860635.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_456904.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_824725.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_255698.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_309023.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_965179.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/BNE_724027.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_57100.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_580270.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_32900.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/PMY_489113.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_572700.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_813056.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_312339.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_200824.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_392617.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_753251.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_533754.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_760783.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/PMY_89826.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_405975.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_372496.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_644595.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\erythroblast/ERB_218522.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_874580.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_317306.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\neutrophil/NEUTROPHIL_408557.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_497060.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_582611.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_321079.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_634127.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_240726.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_988461.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_906642.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_115165.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_307124.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_285737.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_426969.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_908396.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_444568.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_87787.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_820612.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_318645.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_915839.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_486026.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_851887.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_815977.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_741832.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_959482.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_628783.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/PMY_838508.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_607458.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_296311.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\erythroblast/ERB_673446.jpg,ERB,0,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_71290.jpg,ERB,0,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_474241.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_905104.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_783821.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/BNE_653016.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_120145.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_881862.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\basophil/BA_880798.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\lymphocyte/LY_482905.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\erythroblast/ERB_143620.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_331885.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/IG_57061.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_42506.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_658445.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_973728.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_765760.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_619060.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_168925.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_292483.jpg,ERB,0,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_366990.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_279953.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_92771.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_147843.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_289804.jpg,NEUTROPHIL,1,IG
Images/PBC_dataset_normal_DIB\ig/MY_615808.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_784826.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_569771.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_122961.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_678790.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_865084.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_636901.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\lymphocyte/LY_125347.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\erythroblast/ERB_515197.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\monocyte/MO_181748.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_977528.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_567025.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_644247.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_82534.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_464918.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_902440.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_518131.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_149740.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_995442.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/PMY_362457.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_919833.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_707836.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_160181.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_285624.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_454282.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_101772.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_189304.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_929591.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_494998.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_441224.jpg,NEUTROPHIL,1,IG
Images/PBC_dataset_normal_DIB\ig/PMY_853430.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MY_163444.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_295498.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_22156.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_582434.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_807177.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_826166.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_97040.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_269886.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_716428.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_976290.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_909261.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_344556.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_233694.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_481750.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_931113.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\monocyte/MO_145357.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_678750.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_360043.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/MY_497800.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_651453.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\lymphocyte/LY_869994.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/BNE_185561.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_21122.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_374381.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_669676.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_401307.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_982885.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_659216.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_939374.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_745315.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_611333.jpg,MO,6,IG
Images/PBC_dataset_normal_DIB\basophil/BA_49215.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\lymphocyte/LY_459766.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/BNE_143161.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_837118.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_128937.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_721550.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_825368.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_285081.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_357822.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_812962.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_495787.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_987522.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_108475.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_215066.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_80051.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_443599.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_168051.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_415338.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_709895.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_475803.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_307391.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_911725.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/PMY_864766.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_447155.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_147981.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_87220.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_507882.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_563628.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_918009.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_429672.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/IG_285360.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_829157.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_176519.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MY_181873.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_928577.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_106315.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_619508.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_4118.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_984978.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_625474.jpg,IG,3,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_372018.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_309631.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_896130.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_395695.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/MY_36263.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_83980.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_676449.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MY_841903.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_414016.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/IG_403859.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_485347.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_200918.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_297935.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/SNE_343862.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_429336.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MY_227269.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_187065.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\monocyte/MO_756261.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_736655.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_690608.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_513200.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_689453.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/BNE_540909.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_519627.jpg,IG,3,IG
