Path,target
Images/PBC_dataset_normal_DIB\eosinophil\EO_735445.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_735842.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_73632.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_736655.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_736960.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_737144.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_737494.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_73774.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_737824.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_738318.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_738385.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_738445.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_73849.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_738632.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_739061.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_739181.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_739713.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_740068.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_740123.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_740137.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_740199.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_741008.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_741404.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_741832.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_741894.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_742100.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_742488.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_742500.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74267.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_742968.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_743347.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_743496.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_743627.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_743865.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74387.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74399.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_744068.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_744173.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_744195.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_744301.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74517.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_745249.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_745272.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_745911.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_746433.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_747341.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74742.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_747479.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74751.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_747861.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_747892.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_748175.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74854.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_748589.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_749176.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_74921.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_749539.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_749709.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_750216.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_750240.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_750315.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_750695.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_751437.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_751688.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_752024.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_754156.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_75419.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_754231.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_755434.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_756045.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_756267.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_756354.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_756363.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_756529.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_756779.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_757168.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_757296.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_757859.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_757993.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_759358.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_759458.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_759484.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_75989.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_760122.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_760298.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76093.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_761108.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76111.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_761180.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_761250.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_761443.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_761728.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_761997.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_762558.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76269.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_762845.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76374.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76399.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76411.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_765640.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_765818.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_765865.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_766383.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_766398.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_766884.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_767118.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76723.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_768445.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_76848.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_768671.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_769223.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_769328.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_769464.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_769518.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_769690.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_7698.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77098.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_771144.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77152.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77178.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_772003.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77214.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_772828.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_772994.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_773102.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_773310.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77374.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77393.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_774170.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_774353.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_774408.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_774568.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_774624.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_774942.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_775066.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_775512.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77567.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_776262.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_776938.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_777553.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_778171.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77820.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_778772.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_779185.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_779468.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_77950.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_780321.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_780462.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_780772.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_780969.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_781146.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_781274.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_781562.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_78159.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_781608.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_781911.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_781920.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_782734.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_782907.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_783064.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_78307.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_783136.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_783793.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_784034.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_7843.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_784435.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_784441.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_784638.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_784861.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_78505.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_785135.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_785478.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_785575.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_785887.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_786059.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_786351.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_786364.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_786462.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_786690.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_786872.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_787085.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_787359.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_788031.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_788042.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_788297.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_788540.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_78863.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_789386.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_78948.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_789512.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_789667.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_790646.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_791371.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_7922.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_792542.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_79281.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_79285.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_79296.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_79330.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_793799.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_793941.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_794671.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_794866.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_795119.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_795445.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_795543.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_795552.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_795565.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_795895.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_795985.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_796153.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_796289.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_796510.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_796585.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_796777.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_797610.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_797630.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_798593.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_799276.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_799659.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_800065.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_800344.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_800375.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_800425.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_800795.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_800985.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_801.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_801294.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_801673.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_801674.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_802007.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_80261.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_802739.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_802945.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_803345.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_803390.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_804799.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_805258.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_805458.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_806352.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_806843.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_807177.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_807634.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_80804.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_808282.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_808436.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_808686.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_809318.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_809432.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_809683.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_809901.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_810194.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_810213.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_81041.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_81107.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_811202.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_811522.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_811570.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_81209.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_812306.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_812635.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_812799.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_812957.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_813056.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_813331.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_813511.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_813555.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_813712.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_813789.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_814125.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_814189.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_814415.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_814533.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_814738.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_814910.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_815051.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_81523.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_81524.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_815394.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_815653.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_816399.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_816467.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_817196.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_817876.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_818276.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_818751.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_818876.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_819208.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_81933.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_819708.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_819918.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_8200.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_820478.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_820562.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_820612.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_820762.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_821178.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_821444.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_822717.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_823298.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_823457.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_823567.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_823852.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_823986.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_824011.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_824127.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_824203.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_824437.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_824579.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_824657.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_824787.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_825319.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_825350.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_825368.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_825733.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_825740.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_825851.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_826258.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_8265.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_826646.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_826999.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_828135.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_828208.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_828557.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_828655.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_829157.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_829748.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_830075.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_830143.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_830203.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_830728.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_830892.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_832089.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_832106.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_832149.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_832754.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_832900.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_833222.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_833281.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_834080.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_834175.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_834382.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_835127.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_835288.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_835312.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_835323.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_835338.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_83547.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_836401.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_836459.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_837323.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_838548.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_838971.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_839677.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_83980.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_839813.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_840542.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_841078.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_841216.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_841745.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_841899.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_842254.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_843015.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_843285.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_843365.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_843833.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_844230.jpg,EOS
Images/PBC_dataset_normal_DIB\eosinophil\EO_84435.jpg,EOS
